transaction_date,symbol,trade_type,number_shares,price,cash_after_trade,headline,pred_impact,impact_score
2015-05-28,GILD,0,1,78.33,71021.35999999987,"['Freeport-McMoRan shares are trading higher after UBS upgraded the stock from Neutral to Buy.'
 ""Benzinga's Top Upgrades, Downgrades For October 10, 2019""
 'JP Morgan Maintains Neutral on Freeport-McMoRan, Lowers Price Target to $12'
 'UBS Upgrades Freeport-McMoRan On Sell-Off, Projects Rising Copper Prices'
 ""35 Stocks Moving In Thursday's Mid-Day Session""
 'UBS Upgrades Freeport-McMoRan to Buy, Lowers Price Target to $12'
 ""18 Stocks Moving in Thursday's Pre-Market Session""]",3,0
2015-05-28,KR,0,1,30.23,70991.12999999987,"['55 Biggest Movers From Yesterday'
 'Shares of several basic material companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.']",3,0
2015-05-28,AVGO,0,1,11.01,70980.11999999988,"['Banks In Focus This Week As JPMorgan , Goldman Sachs, Others Report Tuesday'
 ""Freeport-McMoRan shares are trading lower potentially after BMO Capital lowered 3Q'19E EBITDA from $752 million to $596 million.""]",3,0
2015-05-28,XLU,0,1,31.64,70948.47999999988,['Freeport-McMoRan shares are trading lower amid US crude oil stocks rising and weak Chinese factory data.'],3,0
2015-05-28,MDT,0,1,59.91,70888.56999999988,['Shares of most major miners trading higher with the broader stock market following mixed manufacturing data around the globe but much better-than-expected jobs data out of the US.'],3,0
2015-05-28,SLB,0,1,67.48,70821.08999999988,"['Shares of Freeport-McMoRan are trading higher as new US-China trade developments move copper demand outlook higher.'
 'Jon Najarian Highlights Unusual Activity In PayPal And Freeport-McMoRan'
 'Morgan Stanley Assumes Freeport-McMoRan at Overweight, Announces $13.3 Price Target']",3,0
2015-05-28,JD,0,1,30.61,70790.47999999988,[],3,0
2015-05-29,JD,0,1,30.81,70759.66999999988,[],3,0
2015-05-29,XLU,0,1,31.66,70728.00999999988,"[""Benzinga's Top Upgrades, Downgrades For November 13, 2019""
 'Freeport-McMoRan Option Alert: Dec 20 $13 Calls Sweep (42) near the Ask: 2272 @ $0.09 vs 1410 OI; Ref=$10.9667'
 'BofA Upgrades Freeport-McMoRan In Anticipation Of Grasberg Contribution'
 'Bank of America Upgrades Freeport-McMoRan to Buy']",3,0
2015-05-29,MDT,0,1,59.79,70668.21999999988,['Freeport-McMoRan Option Alert: Jan 17 $12 Calls Sweep (31) near the Ask: 953 @ $0.331 vs 68946 OI; Ref=$10.87'],3,0
2015-05-29,AVGO,0,1,10.94,70657.27999999988,"[""Benzinga Pro's Top 5 Stocks To Watch For Fri., Nov. 15, 2019: JCP, JD, TLRY, FCX, AMAT""
 'Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios'
 'Shares of several basic material companies are trading higher on renewed US-China trade optimism.'
 ""Freeport-McMoRan Shares Quiet Premarket; Hearing Citi Has Named Stock A 'Top Pick'""]",3,1
2015-05-29,KR,0,1,30.28,70626.99999999988,['Large Freeport-McMoRan Option Trader Betting On 25% Upside'],3,0
2015-05-29,GILD,0,1,79.13,70547.86999999988,['Freeport-McMoRan shares are trading higher amid strength in the broader industrial metals sector.'],3,0
2015-05-29,SLB,0,1,67.75,70480.11999999988,[],3,0
2015-06-01,SLB,0,1,67.51,70412.60999999988,[],3,0
2015-06-01,MDT,0,1,59.75,70352.85999999988,"['Freeport-McMoRan Option Alert: Dec 13 $11.5 Calls Sweep (13) above Ask!: 932 @ $0.38 vs 6343 OI; Earnings 1/23 Before Open [est] Ref=$11.545'
 '8 S&P 500 Stocks With The Highest Betas']",3,0
2015-06-01,GILD,0,1,79.14,70273.71999999988,"['Freeport-McMoRan Option Alert: Dec 20 $11.5 Calls at the Ask: 4292 @ $0.171 vs 3158 OI; Earnings 1/23 Before Open [est] Ref=$10.815'
 'Shares of several basic material companies are trading lower on global macro concerns after Trump implied a US-China trade deal may not occur until 2020.']",3,0
2015-06-01,AVGO,0,1,11.25,70262.46999999988,"['Ready To Rebound? Stocks Seem Set To Boomerang As Trade Narrative Turns Positive'
 'Shares of several basic material companies are trading higher after Bloomberg reported that the U.S. and China were edging closer to a trade deal.']",3,0
2015-06-01,KR,0,1,29.91,70232.55999999988,['Freeport-McMoRan shares are trading higher in sympathy with the overall market amid a rally in US equities following strong November jobs data.'],3,0
2015-06-01,XLU,0,1,31.76,70200.79999999989,"['Freeport-McMoRan shares are trading higher. Not seeing any news to justify the price action.'
 'Large Option Traders Betting Freeport-McMoRan Rally Will Continue Into 2020']",3,0
2015-06-01,JD,0,1,30.74,70170.05999999988,"['10 Biggest Price Target Changes For Tuesday'
 'BMO Capital Upgrades Freeport-McMoRan to Outperform, Raises Price Target to $17'
 'B. Riley Maintains Buy on Freeport-McMoRan, Raises Price Target to $15'
 'Freeport-McMoRan Shares Fall Modestly Over Last Few Mins. Following Large Block Trade Of 1.5M Shares At $13.10/Share'
 ""Benzinga's Top Upgrades, Downgrades For December 17, 2019""]",3,0
2015-06-02,KR,0,1,29.7,70140.35999999988,['10 Worst Performing S&P 500 Stocks Of The Decade'],3,0
2015-06-02,GILD,0,1,79.62,70060.73999999989,['Failing To Decentralize State-Run Economy Could Be Big Trouble For China'],3,0
2015-06-02,JD,0,1,31.11,70029.62999999989,"['Gilead Sciences Spikes Amid CVS Formulary Status'
 ""CNBC's Stock Pops & Drops From January 5""
 ""CVS Health Corp. Gives Preferred Formulary Status to Gilead Sciences' Drugs Harvoni and Sovaldi""]",3,0
2015-06-02,AVGO,0,1,11.11,70018.51999999989,"['Barclays Initiates Coverage on Gilead Sciences at Overweight, Announces $125.00 PT'
 ""Gilead Sciences Announces Purchase of Phenex Pharma's Development Program for NASH""
 ""UPDATE: Barclays Initiates Coverage On Gilead Sciences, 'Should Remain Ahead Of Its Peers'""
 'Barclays Analyst Sees Biotech FY15 EPS Growth Outstripping Market'
 'J.P Morgan Just Chimed In With Ratings On Biotech Stocks']",3,0
2015-06-02,MDT,0,1,59.29,69959.2299999999,"['Gilead Sciences Just Received Orphan Drug Status For Liver Treatment'
 'Gilead Receives Orphan Drug Status For Simtuzumab']",3,0
2015-06-02,SLB,0,1,68.16,69891.06999999989,"['Anthem, Gilead Sign Deal For Hep. C Drug']",3,0
2015-06-02,XLU,0,1,31.55,69859.51999999989,['Adam Feuerstein @adamfeuerstein Tweet: $GILD Buying $VRTX Among Bold Biotech Stock Predictions for 2015 thestreet.com/story/13006004… @dsobek peers into his Cajun crystal ball...'],3,0
2015-06-03,SLB,0,1,68.32,69791.19999999988,"[""'India Rejects Gildead Patent Request For Hep C Drug'""
 ""Gilead Sciences' Sovaldi Patent Application Rejected In India""]",3,0
2015-06-03,JD,0,1,31.72,69759.47999999988,"[""Kite CEO Says Learning from Gilead's Pricing Playbook for their Own Experimental Cancer Treatment -Reuters""]",3,0
2015-06-03,XLU,0,1,31.18,69728.29999999989,"[""Nomura's Takeaways From Meeting With Gilead Sciences' Management""
 ""Aetna Says Gilead's Harvoni And Sovaldi Are Preferred Treatment For Its 20 Mln Commercial Customers""
 ""From Aetna Newsroom: 'Aetna and Gilead agree to discount pricing for hepatitis C drugs'""]",3,0
2015-06-03,MDT,0,1,59.74,69668.55999999988,"['Why Drug Pricing Could Bring Volatility To The Biotech Sector This Year'
 'The 5 Biggest Biotech Stocks']",3,0
2015-06-03,AVGO,0,1,11.08,69657.47999999988,['Deutsche Bank Comments On Concerns Over Consensus Estimates For AbbVie And Gilead Sciences'],3,0
2015-06-03,KR,0,1,29.57,69627.90999999987,"['Alibaba Is A Favorite Holding Even For U.S.-Focused Funds'
 'US Stock Futures Signal Lower Start On Wall Street'
 'Gilead Expands Hepatitis C Generic Licensing Agreements to Include GS-5816']",3,0
2015-06-03,GILD,0,1,79.91,69547.99999999987,"['Gilead Promotes Andrew Cheng To EVP HIV Therapeutics and Development Operations; Taiyin Yang To EVP, President Pharmaceutical Development and Manufacturing']",3,0
2015-06-04,XLU,0,1,30.87,69517.12999999987,['Baird Remains Buyers Of Gilead Before Earnings Release'],3,0
2015-06-04,MDT,0,1,59.2,69457.92999999988,"[""What Investors Are Watching For In Regulus Therapeutics' Next Data Release""]",3,0
2015-06-04,SLB,0,1,67.99,69389.93999999987,"['Gilead Could Miss Earnings (Hint: Watch Drug Sales)'
 'Energy, TIPs And Biotechnology ETFs To Watch This Week']",3,0
2015-06-04,AVGO,0,1,10.82,69379.11999999986,"['CEO Martin: Board has approved quarterly cash dividend program and $15B, 5-year repurchase. 2015 will be as busy as 2014, and will continue to provide collaboration and medication to those in need. I am proud of our progress thus far.'
 ""CEO Martin: GS-57945 Phase 2 studies are planned in Crohn's disease""
 'CEO Martin: Progress continues in oncology and inflammation. Additional hires have been made to oncology, respiratory and inflammatory studies and departments.'
 'Gilead Sciences Beats Q4 Views But Outlook Disappoints, Shares Fall'
 'Gilead Sciences conference call ends.'
 'Company has never been in better shape and will continue to look forward and invest in share buybacks, dividends and continued product strength.'
 'Gilead has a large, sustainable market in Europe that will continue with healthy growth in the coming years.'
 'The timing of our dividend reflects our confidence in our cash flow and balance sheet. Does not in any way prevent the company from investing in its business pipeline or M&A. We do not feel constrained in any way by issuing this dividend.'
 'Gilead sales team has been a lot of time securing access in 2014 and will shift to drive demand in 2015.'
 'Harvoni has proven to be effective on a much wider range of patients than previously thought, we are not concerned about future competition and this represents a very strong category for Gilead based on this profile.'
 '70% of patients in 2014 came from the private sector'
 'We are confident that we will see a large increase in patients across the US based on our goals to achieve greater accessibility.'
 'Intentions for dividend are to grow over time, but at the moment they will still use share repurchases as the larger portion of the share returns in the near future.'
 'Gilead conference call Q&A begins'
 'CFO Washington: Expecting 2015 product sales to be $26-27B, increase of 6-10% over 2014'
 'Gilead Estimates 2015 Gross to Net Hepatitis C Drug Adjustments at 46% vs 22% at End of 2014'
 'CFO Washington: Cash flow will keep company strong and well positioned for any forthcoming M&A opportunities'
 ""CFO Washington: Annual yield of 1.6%, based on Monday's closing stock price""
 'EVP Carter: HIV: In 2014, Gilead continues clinical and commercial success, $1.9B in sales in the Q4 and $6.3B in sales for the whole year, lead by Complera and Stribild'
 'EVP Carter: 80% of new HIV patients started treament on a Gilead product, 70% of which were on Truvada'
 'EVP Carter: We aim to streamline the process of access to treatment and therapy to at least 250,000 patients across all genotypes'
 'EVP Carter: We expect 2015 gross to net adjustments in product in the US to be 46%, over double in 2014 which was 22%'
 'EVP Carter: Sovaldi contributed $1.5B to European sales in 2014'
 'EVP Carter: 140,000 have started HCV therapy on a Gilead product in the United States.'
 'CFO Washington: Repaid $1B in outstanding debt in Q4'
 'CFO Washington: HCV product sales $12.4B for 2014, helped by continued launches of Sovaldi and Harvoni and geographic expansion'
 ""Tuesday's After-Hours Movers: Gilead, Wynn Resorts And Chipotle Fall Following Earnings""
 'CEO John Martin: Sovaldi has been approved in India and currently has 15,000 under treatment'
 'Must Watch Stocks for Today' 'Earnings Scheduled For February 3, 2015'
 'The Key Level In Gilead Sciences You Need To Watch For'
 'Earning & Economic Calendar for Tuesday February 3, 2015'
 ""From Conf Call: Aetna CFO Says Part of Increase in 2015 Earnings Outlook Based on Lower Price on Gilead's Hepatitis C Drugs""
 ""Here's What To Watch At Gilead Sciences, Chipotle & Twitter""
 ""Why This Analyst Thinks Gilead Sciences Will 'Handily' Beat Q4 Expectations""
 ""Catamaran Corp Says Gilead's Hepatitis C Treatments, Harvoni, Sovaldi Are Exclusive Options on Cos National, Value Formularies""
 'Gilead Sciences Earnings Preview: Hepatitis C Guidance Is Key'
 'Notable Earnings After The Close: GILD, DIS, CMG'
 'Gilead Sciences Announces Initial Dividend Of $0.43/share'
 'Gilead Sciences Q4 Conference Call Play-By-Play Recap'
 'Gilead Reports Q4 Adj. EPS $2.43 vs $2.21 Est., Sales $7.31B vs $6.74B Est.'
 'Gilead Sciences Announces $15B Buyback Program']",3,0
2015-06-04,JD,0,1,31.41,69347.70999999986,"['Gilead Sciences Getting Crushed On Mixed Results'
 '5 Reasons Deutsche Bank Still Likes Gilead Stock'
 'The S&P 500 Got A Boost From These Earnings'
 'Cigna Signs Agreement with Gilead to Include Harvoni as Only Preferred Brand for Customers with Hep C Genotype 1'
 'UBS Just Boosted Aetna By 8% Because Of This'
 ""J.P. Morgan Is Watching This 'Curve Ball' At Gilead""
 ""Benzinga's Top #PreMarket Losers""
 'Wednesday Morning Movers: Gilead Sciences, Myriad Genetics Tumble Following Earnings'
 'Morning Market Losers' 'Nomura Just Cut Its Price Target On Gilead'
 ""Morgan Stanley On Gilead: 'It's All About Price (Again)'""]",3,0
2015-06-04,GILD,0,1,79.65,69268.05999999987,"['Credit Suisse Downgrades Gilead Sciences, Sees Declining HCV Revenues'
 ""Benzinga's Top Downgrades""
 'Credit Suisse Downgrades Gilead Sciences to Neutral, Lowers PT to $115.00'
 'Credit Suisse Downgrades Gilead Sciences To Neutral']",3,0
2015-06-04,KR,0,1,29.59,69238.46999999987,"[""Gilead's Sofosbuvir Just Made Achillion Investors Very Happy""
 'Jefferies Analyst Says AbbVie Hepatitis C Price-War Fears Overblown'
 'Top 4 NASDAQ Stocks In The Biotechnology Industry With The Highest Profit Margin']",3,0
2015-06-05,JD,0,1,30.92,69207.54999999987,['Obama Just Created New Questions For Drug Makers'],3,1
2015-06-05,KR,0,1,29.44,69178.10999999987,"['Gilead Shares Near High; Presenting at Leerink Conference'
 'JMP Securities Covers Mostly Good News From Pharma Pending More Visibility'
 'From Conf Call: Wellcare Says in Last Few Weeks have Reaffirmed Alignment With Gilead as Clinical Choice for Hep C Treatment'
 'Adam F Says AbbVie Deal with Express Scripts has Backfired']",3,0
2015-06-05,XLU,0,1,30.39,69147.71999999987,"['Gilead, Beryllium Publish Structural Basis for HCV RNA Replication in Science']",3,0
2015-06-05,GILD,0,1,79.6,69068.11999999986,"['13F: Omega Advisors Reports New Position In Gilead Sciences Totaling 612,500 Shares'
 ""Biotech Performance 'Particularly Impressive,' Says JP Morgan""
 ""Top 5 Biotech Stocks That The Smart Money Doesn't Like""
 ""Leon Cooperman's Omega Advisors Bought Gilead, Boosted Groupon & Liquidated Alibaba Last Quarter""]",3,0
2015-06-05,SLB,0,1,67.13,69000.98999999986,"['Hearing Unconfirmed Market Chatter of Potential Gilead Bid for Juno'
 'What Steven Cohen Is Doing With His Personal Wealth']",3,0
2015-06-05,MDT,0,1,58.75,68942.23999999986,"[""New Potential HIV Vaccine Drug 'Absolutely 100% Effective' In Monkeys""]",3,0
2015-06-05,AVGO,0,1,10.7,68931.53999999986,['The 4 Biggest Biotech Stocks In The Market'],3,0
2015-06-08,SLB,0,1,67.24,68864.29999999986,"['Hetero Receives Approval for Generic Sofosbuvir Tablets, 400 Mg in India -Reuters']",3,0
2015-06-08,GILD,0,1,79.7,68784.59999999986,['Analyst Sees Upside To Outlook At 4 Biotechs'],3,0
2015-06-08,XLU,0,1,30.44,68754.15999999986,['Gilead Sciences Stuck In Trading Range: A Technical Look'],3,0
2015-06-08,AVGO,0,1,10.9,68743.25999999986,"[""Argus Sees 'Strong Prospects' For Gilead Sciences""
 'The Top 5 Trading Ideas Of The Week By Traffic'
 'Biotech Stocks Soar Amid Positive News']",3,0
2015-06-08,MDT,0,1,58.52,68684.73999999986,"['ICYMI: Pharmaceutical Stocks Are Moving Big On Monday'
 'Gilead Shares Reacting To Death Of Patient'
 ""Why This Analyst Thinks Gilead's Technicals Are Setting Up For A Break""
 'Morning Market Losers'
 'Gilead Shares Fall 2.7% Premarket Following Bloomberg Report of Death of Hepatitis Patient on Heart Drug'
 'Gilead Shares Tumble On Drug Warning; Baird Says Buy'
 ""Benzinga's Top #PreMarket Losers""]",3,0
2015-06-08,JD,0,1,32.68,68652.05999999987,"['Gilead Canada Says Multiple Provinces to Provide Public Access to Harvoni for Chronic Hepatitis C Virus Genotype 1 Infection In Adults; Sovaldi Also Listed for Public Reimbursement for Chronic HCV Genotypes 1, 2,3 Infection in Multiple Provinces'
 'Gilead Safety Warning? No Problem, Says Wall Street'
 'FDA Recommends Health Care Professionals Not Prescribe Either Harvoni or Sovaldi Combined With Another Direct Acting Antiviral With Amiodarone']",3,0
2015-06-08,KR,0,1,29.09,68622.96999999987,"[""Japan's MHLW Approves Gilead's Sovaldi for Treatment of Genotype 2 Chronic Hepatitis C""
 'Is It Closing Time At The Biotech Bar?']",3,0
2015-06-09,KR,0,1,28.84,68594.12999999987,"['Investors Might Want To Stay Away From This Biotech ETF'
 ""Experts Talking Gilead, Not Bubbles At Detroit's Engage Conference""]",3,0
2015-06-09,AVGO,0,1,10.55,68583.57999999987,"['Gilead Alert: What Deutsche Bank Is Saying'
 'What RBC Is Saying About MannKind And Gilead']",3,0
2015-06-09,XLU,0,1,30.18,68553.39999999988,['Gilead Submits New Drug Application to U.S. FDA for Fixed-Dose Combo of Emtricitabine/Tenofovir Alafenamide for HIV Treatment'],3,0
2015-06-09,JD,0,1,32.94,68520.45999999988,"['This Data Offers Insight Into Gilead Sales'
 'US Stock Futures Edge Higher Ahead Of Fed Minutes, Alcoa Earnings']",3,0
2015-06-09,SLB,0,1,67.48,68452.97999999988,['The Biotech Stocks JMP Is Watching'],3,0
2015-06-09,GILD,0,1,79.18,68373.79999999989,"['Biotech Investors: Nomura Says To Watch These Dates'
 ""Gilead Shares Pulling Back; May be Attributed to Barron's Blog Post Mentioning Nomura Analyst Concern Regarding Harvoni Pricing""]",3,0
2015-06-09,MDT,0,1,58.38,68315.41999999988,"['7 Trends Drug Investors Should Know'
 '5 Companies The Crowd Is Betting On To Beat Wall Street']",3,0
2015-06-10,XLU,0,1,30.43,68284.98999999989,"[""Analyst Wants Proof On Arrowhead Research's Hepatitis B Drug""]",3,0
2015-06-10,MDT,0,1,58.3,68226.68999999989,"['Adam Feuerstein @adamfeuerstein Tweet: $GILD Should Buy $VRTX for $45B Now, Analyst Says thestreet.com/story/13119465… via @TheStreet'
 ""Bernstein: It's Time For Gilead To Pull The Trigger On This Acquisition""
 'Hearing Unconfirmed Market Chatter of Ackman $2B Stake in Gilead; Ackman Said to Push for Acquisition of Vertex'
 'Tweet, Rumor And Bernstein Fueling Rallies In Gilead Sciences, Vertex Pharmaceuticals'
 ""RBC Analyst Saying Gilead and Vertex Deal Is A 'pretty low probability'""
 'Hearing RBC Says Probability of Gilead Buying Vertex is Low'
 'Should Gilead Buy Vertex?'
 'Adam Feuerstein @adamfeuerstein Tweet: Ackman could be interviewed on @CNBC multiple times across many shows to promote/pump his $GILD position.'
 ""Gilead-Vertex Deal Has 'Low Probability' Of Happening, RBC Capital Says""
 ""Benzinga's M&A Chatter for Tuesday April 21, 2015""]",3,0
2015-06-10,AVGO,0,1,10.62,68216.06999999989,"['Gilead Says Harvoni. Sovaldi Demonstrate Efficacy, Safety Among Chronic Hepatitis C Patients with Advanced Liver Disease'
 'Gilead Announces Data for Investigational, All-Oral, Pan-Genotypic Three-Drug Regimen of Sofosbuvir, GS-5816 and GS-9857 for Chronic Hepatitis C']",3,0
2015-06-10,JD,0,1,32.67,68183.39999999989,"['Oppenheimer Assumes Gilead Sciences at Outperform'
 'This Underrated Twitter Account Is Crushing The Market'
 'All-Star Analysts Discuss GoPro, Apple & Gilead Before They Make Headlines']",3,0
